fac1,fac2,c,dpt
http://vivo.brown.edu/individual/mlallymd,http://vivo.brown.edu/individual/jrichmph,5,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/gbaird,1,http://vivo.brown.edu/individual/org-brown-univ-dept229
http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/jklinger,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/cmurator,2,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/cventetu,2,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/nwardmd,3,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/sopalmd,3,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/mli1,http://vivo.brown.edu/individual/jaliotta,3,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/mli1,http://vivo.brown.edu/individual/mlallymd,3,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/mlurieph,http://vivo.brown.edu/individual/ogalarra,1,http://vivo.brown.edu/individual/org-brown-univ-dept263
http://vivo.brown.edu/individual/mlurieph,http://vivo.brown.edu/individual/ck39,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/mlurieph,http://vivo.brown.edu/individual/akwaramd,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/mlurieph,http://vivo.brown.edu/individual/rkantor,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/mlurieph,http://vivo.brown.edu/individual/aharriso,12,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/mlurieph,http://vivo.brown.edu/individual/smcgarve,12,http://vivo.brown.edu/individual/org-brown-univ-dept265
http://vivo.brown.edu/individual/mlurieph,http://vivo.brown.edu/individual/bm8,3,http://vivo.brown.edu/individual/org-brown-univ-dept265
http://vivo.brown.edu/individual/msteinm,http://vivo.brown.edu/individual/rbrownph,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/msteinm,http://vivo.brown.edu/individual/emoitra,2,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/nwardmd,http://vivo.brown.edu/individual/vmor,1,http://vivo.brown.edu/individual/org-brown-univ-dept263
http://vivo.brown.edu/individual/nwardmd,http://vivo.brown.edu/individual/aayalaph,1,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/nwardmd,http://vivo.brown.edu/individual/dmartin,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/nwardmd,http://vivo.brown.edu/individual/egartman,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/nwardmd,http://vivo.brown.edu/individual/jklinger,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/nwardmd,http://vivo.brown.edu/individual/kdushay,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/nwardmd,http://vivo.brown.edu/individual/mlevymd,3,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/pkoo,http://vivo.brown.edu/individual/egartman,2,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/qilu,http://vivo.brown.edu/individual/jusanche,1,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/qilu,http://vivo.brown.edu/individual/chai,1,http://vivo.brown.edu/individual/org-brown-univ-dept55
http://vivo.brown.edu/individual/qilu,http://vivo.brown.edu/individual/gchoudha,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/qilu,http://vivo.brown.edu/individual/eoharrin,10,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/qilu,http://vivo.brown.edu/individual/srounds,12,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/qilu,http://vivo.brown.edu/individual/mjankowi,2,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/rgong,http://vivo.brown.edu/individual/skshaw,1,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/rgong,http://vivo.brown.edu/individual/ldworkin,16,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/rkantor,http://vivo.brown.edu/individual/tl7,1,http://vivo.brown.edu/individual/org-brown-univ-dept262
http://vivo.brown.edu/individual/rkantor,http://vivo.brown.edu/individual/zjwu,1,http://vivo.brown.edu/individual/org-brown-univ-dept262
http://vivo.brown.edu/individual/rkantor,http://vivo.brown.edu/individual/anunn,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/rkantor,http://vivo.brown.edu/individual/mlurieph,1,http://vivo.brown.edu/individual/org-brown-univ-dept265
http://vivo.brown.edu/individual/rkantor,http://vivo.brown.edu/individual/trogo,2,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/rkantor,http://vivo.brown.edu/individual/jhogansc,8,http://vivo.brown.edu/individual/org-brown-univ-dept250
http://vivo.brown.edu/individual/sl83,http://vivo.brown.edu/individual/dkielmd,1,http://vivo.brown.edu/individual/org-brown-univ-dept265
http://vivo.brown.edu/individual/sl83,http://vivo.brown.edu/individual/esalmoir,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/sl83,http://vivo.brown.edu/individual/ceatonmd,12,http://vivo.brown.edu/individual/org-brown-univ-dept284
http://vivo.brown.edu/individual/sl83,http://vivo.brown.edu/individual/yh70,4,http://vivo.brown.edu/individual/org-brown-univ-dept262
http://vivo.brown.edu/individual/smossmd,http://vivo.brown.edu/individual/jsedivy,1,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/smossmd,http://vivo.brown.edu/individual/wcao,1,http://vivo.brown.edu/individual/org-brown-univ-dept57
http://vivo.brown.edu/individual/smossmd,http://vivo.brown.edu/individual/sz2,7,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/sopalmd,http://vivo.brown.edu/individual/mviglian,1,http://vivo.brown.edu/individual/org-brown-univ-dept232
http://vivo.brown.edu/individual/sopalmd,http://vivo.brown.edu/individual/wrakowsk,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/sopalmd,http://vivo.brown.edu/individual/malqadi,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/sopalmd,http://vivo.brown.edu/individual/mlevymd,3,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/gchoudha,10,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/mjankowi,12,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/jusanche,2,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/aayalaph,2,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/jlomas,2,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/chai,2,http://vivo.brown.edu/individual/org-brown-univ-dept55
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/emylonak,2,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/qilu,24,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/jaliotta,4,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/eoharrin,44,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/jklinger,8,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/swarrier,http://vivo.brown.edu/individual/jtaylorm,1,http://vivo.brown.edu/individual/org-brown-univ-dept230
http://vivo.brown.edu/individual/swarrier,http://vivo.brown.edu/individual/srougas,4,http://vivo.brown.edu/individual/org-brown-univ-dept71
http://vivo.brown.edu/individual/sz2,http://vivo.brown.edu/individual/smossmd,7,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/aspirito,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/mcarskad,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/syenphd,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/kmsharke,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/asalisbu,3,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/umende,http://vivo.brown.edu/individual/eoharrin,2,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/umende,http://vivo.brown.edu/individual/gchoudha,2,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/wcao,http://vivo.brown.edu/individual/smossmd,2,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/wcao,http://vivo.brown.edu/individual/jwandsmd,20,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/wcho,http://vivo.brown.edu/individual/clee12,2,http://vivo.brown.edu/individual/org-brown-univ-dept54
http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/atrivedi,1,http://vivo.brown.edu/individual/org-brown-univ-dept263
http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/esalmoir,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/vmor,2,http://vivo.brown.edu/individual/org-brown-univ-dept263
http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/mvezerid,2,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/ceatonmd,4,http://vivo.brown.edu/individual/org-brown-univ-dept284
http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/mjankowi,5,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/gchoudha,7,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/wy10,http://vivo.brown.edu/individual/lewei,2,http://vivo.brown.edu/individual/org-brown-univ-dept85
http://vivo.brown.edu/individual/wy10,http://vivo.brown.edu/individual/qchen3,4,http://vivo.brown.edu/individual/org-brown-univ-dept85
http://vivo.brown.edu/individual/wy10,http://vivo.brown.edu/individual/rterekmd,4,http://vivo.brown.edu/individual/org-brown-univ-dept85
http://vivo.brown.edu/individual/zderdak,http://vivo.brown.edu/individual/crosepet,1,http://vivo.brown.edu/individual/org-brown-univ-dept7
http://vivo.brown.edu/individual/zderdak,http://vivo.brown.edu/individual/jwandsmd,12,http://vivo.brown.edu/individual/org-brown-univ-dept84
